id;Name;TECNOLOGIA;RAPIDEZ;ALTITUDE;TEMPO;rxlevel_4G;x_;y_
2793;-118 4G;4G;72 km/h;890m;2024.05.28_18.22.46;-118;-44.26333952;-21.08681787
2794;-118 4G;4G;69 km/h;890m;2024.05.28_18.22.47;-118;-44.26336556;-21.08664623
2795;-120 4G;4G;68 km/h;889m;2024.05.28_18.22.48;-120;-44.26341484;-21.08647942
2796;-120 4G;4G;66 km/h;888m;2024.05.28_18.22.49;-120;-44.26347631;-21.08631314
2797;-120 4G;4G;65 km/h;887m;2024.05.28_18.22.50;-120;-44.26356364;-21.08616225
2798;-122 4G;4G;65 km/h;887m;2024.05.28_18.22.51;-122;-44.26367971;-21.0860384
2799;-122 4G;4G;65 km/h;886m;2024.05.28_18.22.52;-122;-44.26381166;-21.08592388
2800;-127 4G;4G;66 km/h;886m;2024.05.28_18.22.53;-127;-44.26395611;-21.08582502
2801;-127 4G;4G;67 km/h;886m;2024.05.28_18.22.54;-127;-44.2640991;-21.08571263
2802;-127 4G;4G;67 km/h;886m;2024.05.28_18.22.55;-127;-44.2640991;-21.08571263
2803;-127 4G;4G;68 km/h;885m;2024.05.28_18.22.55;-127;-44.26424031;-21.08559655
2804;-127 4G;4G;69 km/h;884m;2024.05.28_18.22.56;-127;-44.26439025;-21.0854939
2805;-127 4G;4G;70 km/h;884m;2024.05.28_18.22.57;-127;-44.26453758;-21.08538861
2806;-127 4G;4G;70 km/h;884m;2024.05.28_18.22.58;-127;-44.26453758;-21.08538861
2807;-127 4G;4G;71 km/h;885m;2024.05.28_18.22.58;-127;-44.26467521;-21.08528158
2808;-127 4G;4G;70 km/h;884m;2024.05.28_18.22.59;-127;-44.26482485;-21.08516628
2809;-253 4G;4G;70 km/h;884m;2024.05.28_18.23.00;-200;-44.26482485;-21.08516628
2810;-253 4G;4G;68 km/h;884m;2024.05.28_18.23.00;-200;-44.26497638;-21.08504595
2811;-253 4G;4G;68 km/h;884m;2024.05.28_18.23.01;-200;-44.26511656;-21.08493076
2812;-253 4G;4G;66 km/h;884m;2024.05.28_18.23.02;-200;-44.26524437;-21.08481692
2813;-191 4G;4G;67 km/h;883m;2024.05.28_18.23.06;-191;-44.26558601;-21.08443865
2814;-191 4G;4G;67 km/h;883m;2024.05.28_18.23.06;-191;-44.26568738;-21.08429852
2815;-191 4G;4G;68 km/h;883m;2024.05.28_18.23.07;-191;-44.2658007;-21.08415893
2816;-191 4G;4G;67 km/h;882m;2024.05.28_18.23.08;-191;-44.2659058;-21.0840178
2817;-191 4G;4G;67 km/h;882m;2024.05.28_18.23.09;-191;-44.26601711;-21.08388559
2818;-191 4G;4G;68 km/h;882m;2024.05.28_18.23.10;-191;-44.26613944;-21.08375957
2819;-191 4G;4G;69 km/h;882m;2024.05.28_18.23.11;-191;-44.26627432;-21.08363085
2820;-191 4G;4G;70 km/h;882m;2024.05.28_18.23.12;-191;-44.2664118;-21.08350975
2821;-191 4G;4G;70 km/h;882m;2024.05.28_18.23.13;-191;-44.2664118;-21.08350975
2822;-191 4G;4G;71 km/h;881m;2024.05.28_18.23.13;-191;-44.26656647;-21.0834036
2823;-191 4G;4G;71 km/h;881m;2024.05.28_18.23.14;-191;-44.26671422;-21.08328781
2824;-191 4G;4G;71 km/h;881m;2024.05.28_18.23.15;-191;-44.26685367;-21.08316779
2825;-191 4G;4G;70 km/h;881m;2024.05.28_18.23.16;-191;-44.26699849;-21.08305382
2826;-191 4G;4G;69 km/h;881m;2024.05.28_18.23.17;-191;-44.2671386;-21.08294152
2827;-191 4G;4G;68 km/h;881m;2024.05.28_18.23.18;-191;-44.26728353;-21.0828337
2828;-191 4G;4G;66 km/h;882m;2024.05.28_18.23.19;-191;-44.26743028;-21.08273834
2829;-191 4G;4G;64 km/h;882m;2024.05.28_18.23.20;-191;-44.26758438;-21.08265
2830;-191 4G;4G;64 km/h;882m;2024.05.28_18.23.21;-191;-44.26774926;-21.08259761
2831;-191 4G;4G;64 km/h;882m;2024.05.28_18.23.22;-191;-44.26791908;-21.08255517
2832;-191 4G;4G;66 km/h;882m;2024.05.28_18.23.23;-191;-44.26809191;-21.08252105
2833;-191 4G;4G;67 km/h;882m;2024.05.28_18.23.24;-191;-44.2682687;-21.08248849
2834;-191 4G;4G;68 km/h;882m;2024.05.28_18.23.25;-191;-44.2684457;-21.08245409
2835;-191 4G;4G;69 km/h;882m;2024.05.28_18.23.26;-191;-44.26863128;-21.08241781
2836;-191 4G;4G;70 km/h;882m;2024.05.28_18.23.27;-191;-44.26881613;-21.08238369
2837;-191 4G;4G;70 km/h;883m;2024.05.28_18.23.28;-191;-44.26900106;-21.08234532
2838;-191 4G;4G;68 km/h;883m;2024.05.28_18.23.29;-191;-44.2691802;-21.0823072
2839;-191 4G;4G;66 km/h;883m;2024.05.28_18.23.30;-191;-44.26935805;-21.08226845
2840;-191 4G;4G;66 km/h;883m;2024.05.28_18.23.31;-191;-44.26953661;-21.08224794
2841;-191 4G;4G;65 km/h;883m;2024.05.28_18.23.32;-191;-44.26971695;-21.08224387
2842;-191 4G;4G;65 km/h;883m;2024.05.28_18.23.33;-191;-44.26971695;-21.08224387
2843;-191 4G;4G;66 km/h;884m;2024.05.28_18.23.33;-191;-44.26989026;-21.08225711
2844;-191 4G;4G;66 km/h;885m;2024.05.28_18.23.34;-191;-44.2700606;-21.08228739
2845;-191 4G;4G;67 km/h;885m;2024.05.28_18.23.35;-191;-44.27023833;-21.08231109
2846;-191 4G;4G;68 km/h;886m;2024.05.28_18.23.36;-191;-44.27042018;-21.08233551
2847;-191 4G;4G;68 km/h;887m;2024.05.28_18.23.37;-191;-44.27060072;-21.08236134
2848;-191 4G;4G;68 km/h;888m;2024.05.28_18.23.38;-191;-44.27078226;-21.08238286
2849;-191 4G;4G;68 km/h;888m;2024.05.28_18.23.39;-191;-44.27078226;-21.08238286
2850;-191 4G;4G;68 km/h;889m;2024.05.28_18.23.39;-191;-44.27096389;-21.08241133
2851;-191 4G;4G;68 km/h;890m;2024.05.28_18.23.40;-191;-44.27114442;-21.08244405
2852;-191 4G;4G;68 km/h;890m;2024.05.28_18.23.41;-191;-44.27132267;-21.08248236
2853;-191 4G;4G;68 km/h;891m;2024.05.28_18.23.42;-191;-44.27149924;-21.08252474
2854;-191 4G;4G;68 km/h;891m;2024.05.28_18.23.43;-191;-44.27166981;-21.0825686
2855;-191 4G;4G;68 km/h;892m;2024.05.28_18.23.44;-191;-44.2718427;-21.08262377
2856;-191 4G;4G;69 km/h;893m;2024.05.28_18.23.45;-191;-44.27201892;-21.08268811
2857;-191 4G;4G;69 km/h;893m;2024.05.28_18.23.46;-191;-44.27201892;-21.08268811
2858;-191 4G;4G;70 km/h;893m;2024.05.28_18.23.46;-191;-44.27219525;-21.08275456
2859;-191 4G;4G;71 km/h;893m;2024.05.28_18.23.47;-191;-44.27237417;-21.08281829
2860;-191 4G;4G;71 km/h;893m;2024.05.28_18.23.48;-191;-44.27255162;-21.08288513
2861;-191 4G;4G;70 km/h;893m;2024.05.28_18.23.49;-191;-44.27272388;-21.08295168
2862;-191 4G;4G;68 km/h;893m;2024.05.28_18.23.50;-191;-44.27289336;-21.08302026
2863;-191 4G;4G;68 km/h;893m;2024.05.28_18.23.51;-191;-44.2730637;-21.08308626
2864;-191 4G;4G;68 km/h;893m;2024.05.28_18.23.52;-191;-44.27323242;-21.08315231
2865;-191 4G;4G;68 km/h;894m;2024.05.28_18.23.53;-191;-44.27340213;-21.08321845
2866;-191 4G;4G;68 km/h;894m;2024.05.28_18.23.54;-191;-44.27357063;-21.08328501
2867;-191 4G;4G;67 km/h;894m;2024.05.28_18.23.55;-191;-44.27373569;-21.08335067
2868;-191 4G;4G;65 km/h;894m;2024.05.28_18.23.56;-191;-44.27389633;-21.08341364
2869;-191 4G;4G;64 km/h;894m;2024.05.28_18.23.57;-191;-44.27405646;-21.08347686
2870;-191 4G;4G;64 km/h;894m;2024.05.28_18.23.58;-191;-44.27421458;-21.08354092
2871;-191 4G;4G;64 km/h;894m;2024.05.28_18.23.59;-191;-44.27437107;-21.08360342
2872;-191 4G;4G;60 km/h;907m;2024.05.28_18.24.34;-191;-44.27922386;-21.08262883
2873;-191 4G;4G;60 km/h;907m;2024.05.28_18.24.34;-191;-44.27938759;-21.08261468
2874;-120 4G;4G;37 km/h;921m;2024.05.28_18.24.52;-120;-44.28099058;-21.08115161
2875;-125 4G;4G;36 km/h;922m;2024.05.28_18.24.53;-125;-44.28110424;-21.08100236
2876;-118 4G;4G;36 km/h;922m;2024.05.28_18.24.54;-118;-44.28110424;-21.08100236
2877;-119 4G;4G;33 km/h;923m;2024.05.28_18.24.55;-119;-44.28121281;-21.0808634
2878;-119 4G;4G;33 km/h;923m;2024.05.28_18.24.57;-119;-44.28131774;-21.08072667
2879;-122 4G;4G;36 km/h;924m;2024.05.28_18.24.59;-122;-44.28142731;-21.08058293
2880;-122 4G;4G;36 km/h;924m;2024.05.28_18.25.00;-122;-44.28148565;-21.08050827
2881;-116 4G;4G;33 km/h;925m;2024.05.28_18.25.02;-116;-44.28159472;-21.08036638
2882;-119 4G;4G;33 km/h;925m;2024.05.28_18.25.04;-119;-44.28159472;-21.08036638
2883;-119 4G;4G;26 km/h;925m;2024.05.28_18.25.04;-119;-44.28168004;-21.08024643
2884;-119 4G;4G;16 km/h;925m;2024.05.28_18.25.06;-119;-44.28172577;-21.08016526
2885;-121 4G;4G;16 km/h;925m;2024.05.28_18.25.07;-121;-44.28172577;-21.08016526
2886;-122 4G;4G;0 km/h;925m;2024.05.28_18.25.18;-122;-44.28172577;-21.08016526
2887;-124 4G;4G;0 km/h;925m;2024.05.28_18.25.24;-124;-44.28172577;-21.08016526
2888;-124 4G;4G;0 km/h;925m;2024.05.28_18.25.26;-124;-44.28172577;-21.08016526
2889;-191 4G;4G;0 km/h;925m;2024.05.28_18.25.29;-191;-44.28172577;-21.08016526
2890;-191 4G;4G;0 km/h;925m;2024.05.28_18.25.31;-191;-44.28172577;-21.08016526
2891;-191 4G;4G;0 km/h;925m;2024.05.28_18.25.33;-191;-44.28181333;-21.08011005
2892;-191 4G;4G;0 km/h;925m;2024.05.28_18.25.34;-191;-44.28181333;-21.08011005
2893;-191 4G;4G;0 km/h;925m;2024.05.28_18.25.37;-191;-44.28181333;-21.08011005
2894;-191 4G;4G;0 km/h;925m;2024.05.28_18.25.40;-191;-44.28180682;-21.08020269
2895;-117 4G;4G;0 km/h;925m;2024.05.28_18.25.42;-117;-44.28180682;-21.08020269
2896;-117 4G;4G;13 km/h;925m;2024.05.28_18.25.43;-117;-44.28174023;-21.08026981
2897;-121 4G;4G;22 km/h;925m;2024.05.28_18.25.46;-121;-44.28164865;-21.08038118
2898;-113 4G;4G;27 km/h;925m;2024.05.28_18.25.48;-113;-44.28156419;-21.08048786
2899;-113 4G;4G;27 km/h;925m;2024.05.28_18.25.48;-113;-44.28156419;-21.08048786
2900;-107 4G;4G;30 km/h;924m;2024.05.28_18.25.50;-107;-44.28147028;-21.08060965
2901;-107 4G;4G;35 km/h;924m;2024.05.28_18.25.52;-107;-44.28135932;-21.0807462
2902;-118 4G;4G;37 km/h;924m;2024.05.28_18.25.53;-118;-44.28130117;-21.08082306
2903;-118 4G;4G;36 km/h;923m;2024.05.28_18.25.54;-118;-44.28124326;-21.08089771
2904;-117 4G;4G;36 km/h;923m;2024.05.28_18.25.55;-117;-44.28118414;-21.08097329
2905;-117 4G;4G;37 km/h;923m;2024.05.28_18.25.56;-117;-44.2811259;-21.08104754
2906;-117 4G;4G;38 km/h;923m;2024.05.28_18.25.57;-117;-44.28106714;-21.08112379
2907;-114 4G;4G;39 km/h;923m;2024.05.28_18.25.58;-114;-44.28100518;-21.08120507
2908;-114 4G;4G;39 km/h;923m;2024.05.28_18.25.59;-114;-44.2809439;-21.08128716
2909;-119 4G;4G;41 km/h;922m;2024.05.28_18.26.00;-119;-44.28087941;-21.08137267
2910;-119 4G;4G;42 km/h;922m;2024.05.28_18.26.01;-119;-44.28081414;-21.08146017
2911;-119 4G;4G;43 km/h;921m;2024.05.28_18.26.02;-119;-44.28074638;-21.08155055
2912;-119 4G;4G;45 km/h;921m;2024.05.28_18.26.03;-119;-44.28067612;-21.08164353
2913;-118 4G;4G;46 km/h;920m;2024.05.28_18.26.04;-118;-44.2806023;-21.08173953
2914;-118 4G;4G;47 km/h;919m;2024.05.28_18.26.05;-118;-44.28052722;-21.08183729
2915;-115 4G;4G;48 km/h;918m;2024.05.28_18.26.06;-115;-44.2804514;-21.08193723
2916;-120 4G;4G;49 km/h;917m;2024.05.28_18.26.07;-120;-44.28037341;-21.08203835
2917;-120 4G;4G;49 km/h;917m;2024.05.28_18.26.07;-120;-44.28037341;-21.08203835
2918;-120 4G;4G;50 km/h;917m;2024.05.28_18.26.08;-120;-44.28029335;-21.0821412
2919;-120 4G;4G;51 km/h;916m;2024.05.28_18.26.09;-120;-44.28020834;-21.08224332
2920;-124 4G;4G;51 km/h;916m;2024.05.28_18.26.10;-124;-44.28011837;-21.08234163
2921;-124 4G;4G;51 km/h;915m;2024.05.28_18.26.11;-124;-44.28001584;-21.08242958
2922;-124 4G;4G;52 km/h;915m;2024.05.28_18.26.12;-124;-44.2799014;-21.08250483
2923;-191 4G;4G;52 km/h;915m;2024.05.28_18.26.13;-191;-44.27977612;-21.08256599
2924;-191 4G;4G;52 km/h;915m;2024.05.28_18.26.14;-191;-44.27964225;-21.08260985
2925;-191 4G;4G;52 km/h;915m;2024.05.28_18.26.14;-191;-44.27964225;-21.08260985
2926;-191 4G;4G;53 km/h;915m;2024.05.28_18.26.15;-191;-44.27950155;-21.08264056
2927;-191 4G;4G;57 km/h;916m;2024.05.28_18.26.19;-191;-44.27890087;-21.0827073
2928;-191 4G;4G;57 km/h;916m;2024.05.28_18.26.19;-191;-44.27890087;-21.0827073
2929;-191 4G;4G;57 km/h;916m;2024.05.28_18.26.20;-191;-44.27874734;-21.08272593
2930;-191 4G;4G;57 km/h;916m;2024.05.28_18.26.21;-191;-44.27859397;-21.08274845
2931;-191 4G;4G;57 km/h;916m;2024.05.28_18.26.21;-191;-44.27859397;-21.08274845
2932;-191 4G;4G;57 km/h;916m;2024.05.28_18.26.22;-191;-44.27844247;-21.08277288
2933;-191 4G;4G;56 km/h;916m;2024.05.28_18.26.23;-191;-44.2782922;-21.08279721
2934;-191 4G;4G;56 km/h;916m;2024.05.28_18.26.24;-191;-44.27814049;-21.08281815
2935;-191 4G;4G;56 km/h;916m;2024.05.28_18.26.25;-191;-44.27798877;-21.08284733
2936;-116 4G;4G;56 km/h;916m;2024.05.28_18.26.26;-116;-44.2778372;-21.082881
2937;-116 4G;4G;56 km/h;915m;2024.05.28_18.26.27;-116;-44.27769203;-21.0829193
2938;-116 4G;4G;57 km/h;915m;2024.05.28_18.26.28;-116;-44.27755047;-21.08297127
2939;-120 4G;4G;57 km/h;914m;2024.05.28_18.26.29;-120;-44.27741085;-21.0830367
2940;-122 4G;4G;58 km/h;914m;2024.05.28_18.26.30;-122;-44.27727609;-21.08311438
2941;-122 4G;4G;59 km/h;913m;2024.05.28_18.26.31;-122;-44.27714024;-21.08319697
2942;-119 4G;4G;60 km/h;913m;2024.05.28_18.26.32;-119;-44.27700354;-21.08328027
2943;-119 4G;4G;60 km/h;912m;2024.05.28_18.26.33;-119;-44.27686724;-21.08336223
2944;-119 4G;4G;61 km/h;912m;2024.05.28_18.26.34;-119;-44.27672779;-21.08344287
2945;-124 4G;4G;61 km/h;911m;2024.05.28_18.26.35;-124;-44.27658671;-21.08352502
2946;-124 4G;4G;60 km/h;911m;2024.05.28_18.26.36;-124;-44.27644701;-21.08360422
2947;-128 4G;4G;61 km/h;910m;2024.05.28_18.26.37;-128;-44.27630661;-21.08368835
2948;-128 4G;4G;61 km/h;910m;2024.05.28_18.26.38;-128;-44.27616754;-21.08377093
2949;-128 4G;4G;61 km/h;909m;2024.05.28_18.26.39;-128;-44.27602404;-21.08384474
2950;-128 4G;4G;60 km/h;909m;2024.05.28_18.26.40;-128;-44.27587524;-21.08390893
2951;-128 4G;4G;62 km/h;909m;2024.05.28_18.26.41;-128;-44.27572152;-21.08397292
2952;-128 4G;4G;61 km/h;909m;2024.05.28_18.26.42;-128;-44.27556458;-21.08398528
2953;-131 4G;4G;60 km/h;908m;2024.05.28_18.26.43;-131;-44.27539987;-21.08398487
2954;-131 4G;4G;60 km/h;908m;2024.05.28_18.26.44;-131;-44.27524108;-21.08396073
2955;-132 4G;4G;60 km/h;908m;2024.05.28_18.26.45;-132;-44.27524108;-21.08396073
2956;-132 4G;4G;60 km/h;908m;2024.05.28_18.26.45;-132;-44.27508262;-21.08391838
2957;-132 4G;4G;62 km/h;908m;2024.05.28_18.26.46;-132;-44.27493265;-21.08387158
2958;-132 4G;4G;63 km/h;908m;2024.05.28_18.26.47;-132;-44.27477548;-21.08380476
2959;-132 4G;4G;64 km/h;908m;2024.05.28_18.26.48;-132;-44.27461813;-21.08373909
2960;-132 4G;4G;64 km/h;908m;2024.05.28_18.26.48;-132;-44.27461813;-21.08373909
2961;-132 4G;4G;64 km/h;908m;2024.05.28_18.26.49;-132;-44.27445459;-21.08367699
2962;-132 4G;4G;63 km/h;908m;2024.05.28_18.26.50;-132;-44.27429523;-21.0836152
2963;-132 4G;4G;63 km/h;908m;2024.05.28_18.26.50;-132;-44.27429523;-21.0836152
2964;-132 4G;4G;63 km/h;908m;2024.05.28_18.26.51;-132;-44.27414132;-21.0835491
2965;-132 4G;4G;62 km/h;907m;2024.05.28_18.26.52;-132;-44.27398702;-21.08348732
2966;-191 4G;4G;62 km/h;907m;2024.05.28_18.26.53;-191;-44.27383419;-21.0834273
2967;-191 4G;4G;62 km/h;907m;2024.05.28_18.26.53;-191;-44.27383419;-21.0834273
2968;-191 4G;4G;62 km/h;907m;2024.05.28_18.26.54;-191;-44.27368167;-21.08336671
2969;-191 4G;4G;62 km/h;907m;2024.05.28_18.26.55;-191;-44.27352621;-21.08330802
2970;-191 4G;4G;62 km/h;907m;2024.05.28_18.26.56;-191;-44.27337034;-21.08325115
2971;-191 4G;4G;63 km/h;906m;2024.05.28_18.26.57;-191;-44.27321471;-21.08319103
2972;-191 4G;4G;63 km/h;906m;2024.05.28_18.26.58;-191;-44.27305751;-21.0831314
2973;-253 4G;4G;63 km/h;906m;2024.05.28_18.27.00;-200;-44.2727453;-21.08300901
2974;-253 4G;4G;63 km/h;906m;2024.05.28_18.27.01;-200;-44.27258807;-21.08294783
2975;-253 4G;4G;63 km/h;906m;2024.05.28_18.27.02;-200;-44.27258807;-21.08294783
2976;-253 4G;4G;63 km/h;906m;2024.05.28_18.27.02;-200;-44.27243094;-21.08288724
2977;-253 4G;4G;62 km/h;906m;2024.05.28_18.27.03;-200;-44.27227504;-21.08282634
2978;-253 4G;4G;62 km/h;905m;2024.05.28_18.27.04;-200;-44.27212035;-21.08276563
2979;-253 4G;4G;63 km/h;905m;2024.05.28_18.27.05;-200;-44.27196394;-21.08270541
2980;-253 4G;4G;63 km/h;905m;2024.05.28_18.27.06;-200;-44.27180586;-21.08264609
2981;-253 4G;4G;63 km/h;905m;2024.05.28_18.27.07;-200;-44.27180586;-21.08264609
2982;-253 4G;4G;63 km/h;904m;2024.05.28_18.27.07;-200;-44.27164605;-21.08259203
2983;-253 4G;4G;63 km/h;903m;2024.05.28_18.27.08;-200;-44.2714815;-21.08254557
2984;-253 4G;4G;64 km/h;902m;2024.05.28_18.27.09;-200;-44.27131257;-21.08250541
2985;-253 4G;4G;65 km/h;902m;2024.05.28_18.27.10;-200;-44.27113909;-21.08246944
2986;-253 4G;4G;66 km/h;901m;2024.05.28_18.27.11;-200;-44.27096442;-21.08243907
2987;-253 4G;4G;67 km/h;900m;2024.05.28_18.27.12;-200;-44.27078601;-21.08241308
2988;-253 4G;4G;67 km/h;899m;2024.05.28_18.27.13;-200;-44.270606;-21.0823881
2989;-253 4G;4G;67 km/h;898m;2024.05.28_18.27.14;-200;-44.2704272;-21.08236382
2990;-253 4G;4G;67 km/h;898m;2024.05.28_18.27.14;-200;-44.2704272;-21.08236382
2991;-253 4G;4G;67 km/h;898m;2024.05.28_18.27.15;-200;-44.27024762;-21.08233949
2992;-253 4G;4G;67 km/h;897m;2024.05.28_18.27.16;-200;-44.27006784;-21.08231743
2993;-253 4G;4G;66 km/h;897m;2024.05.28_18.27.17;-200;-44.26989009;-21.0823005
2994;-253 4G;4G;66 km/h;896m;2024.05.28_18.27.18;-200;-44.26971303;-21.08229075
2995;-253 4G;4G;65 km/h;896m;2024.05.28_18.27.19;-200;-44.26953568;-21.08229425
2996;-253 4G;4G;66 km/h;896m;2024.05.28_18.27.20;-200;-44.26935991;-21.0823122
2997;-253 4G;4G;66 km/h;896m;2024.05.28_18.27.21;-200;-44.26918351;-21.08234005
2998;-253 4G;4G;67 km/h;896m;2024.05.28_18.27.22;-200;-44.26900736;-21.08237632
2999;-253 4G;4G;67 km/h;895m;2024.05.28_18.27.23;-200;-44.26882912;-21.08241216
3000;-253 4G;4G;68 km/h;895m;2024.05.28_18.27.24;-200;-44.26865061;-21.08244876
3001;-253 4G;4G;67 km/h;895m;2024.05.28_18.27.25;-200;-44.26847401;-21.08248413
3002;-253 4G;4G;66 km/h;895m;2024.05.28_18.27.26;-200;-44.26829909;-21.08251854
3003;-253 4G;4G;65 km/h;895m;2024.05.28_18.27.27;-200;-44.26812675;-21.08255186
3004;-253 4G;4G;64 km/h;894m;2024.05.28_18.27.28;-200;-44.26795913;-21.0825871
3005;-253 4G;4G;62 km/h;894m;2024.05.28_18.27.29;-200;-44.26779737;-21.08262714
3006;-253 4G;4G;60 km/h;894m;2024.05.28_18.27.30;-200;-44.26764428;-21.0826777
3007;-253 4G;4G;59 km/h;894m;2024.05.28_18.27.31;-200;-44.26750043;-21.08274141
3008;-253 4G;4G;58 km/h;893m;2024.05.28_18.27.32;-200;-44.26736607;-21.08281754
3009;-253 4G;4G;58 km/h;893m;2024.05.28_18.27.32;-200;-44.26736607;-21.08281754
3010;-253 4G;4G;58 km/h;893m;2024.05.28_18.27.33;-200;-44.26723804;-21.08290248
3011;-253 4G;4G;58 km/h;893m;2024.05.28_18.27.34;-200;-44.26711597;-21.08299624
3012;-253 4G;4G;60 km/h;893m;2024.05.28_18.27.35;-200;-44.26699323;-21.08308931
3013;-253 4G;4G;61 km/h;893m;2024.05.28_18.27.36;-200;-44.26687316;-21.08319343
3014;-253 4G;4G;61 km/h;892m;2024.05.28_18.27.37;-200;-44.26675351;-21.08329639
3015;-253 4G;4G;61 km/h;892m;2024.05.28_18.27.38;-200;-44.26662782;-21.08339647
3016;-253 4G;4G;61 km/h;892m;2024.05.28_18.27.39;-200;-44.26650632;-21.0834967
3017;-253 4G;4G;61 km/h;892m;2024.05.28_18.27.39;-200;-44.26650632;-21.0834967
3018;-253 4G;4G;61 km/h;892m;2024.05.28_18.27.40;-200;-44.26638537;-21.08360126
3019;-253 4G;4G;61 km/h;892m;2024.05.28_18.27.41;-200;-44.26626027;-21.08371232
3020;-253 4G;4G;62 km/h;891m;2024.05.28_18.27.42;-200;-44.26613883;-21.08382616
3021;-253 4G;4G;62 km/h;892m;2024.05.28_18.27.43;-200;-44.26602326;-21.08394485
3022;-253 4G;4G;62 km/h;892m;2024.05.28_18.27.44;-200;-44.26591862;-21.08406412
3023;-253 4G;4G;63 km/h;892m;2024.05.28_18.27.45;-200;-44.26581562;-21.08418875
3024;-253 4G;4G;63 km/h;892m;2024.05.28_18.27.46;-200;-44.26571135;-21.08431732
3025;-253 4G;4G;63 km/h;892m;2024.05.28_18.27.47;-200;-44.26560504;-21.08444628
3026;-253 4G;4G;62 km/h;892m;2024.05.28_18.27.48;-200;-44.26549819;-21.08456627
3027;-253 4G;4G;61 km/h;892m;2024.05.28_18.27.49;-200;-44.26539271;-21.08468572
3028;-253 4G;4G;61 km/h;892m;2024.05.28_18.27.50;-200;-44.26528308;-21.08479776
3029;-253 4G;4G;61 km/h;892m;2024.05.28_18.27.51;-200;-44.26516619;-21.084906
3030;-191 4G;4G;56 km/h;893m;2024.05.28_18.28.06;-191;-44.26341091;-21.08646316
3031;-191 4G;4G;56 km/h;893m;2024.05.28_18.28.06;-191;-44.26341091;-21.08646316
3032;-191 4G;4G;56 km/h;893m;2024.05.28_18.28.07;-191;-44.26337042;-21.08660266
3033;-191 4G;4G;57 km/h;894m;2024.05.28_18.28.08;-191;-44.26335159;-21.08674879
3034;-191 4G;4G;58 km/h;894m;2024.05.28_18.28.09;-191;-44.26334956;-21.08690679
3035;-191 4G;4G;59 km/h;894m;2024.05.28_18.28.10;-191;-44.26335851;-21.08705777
3036;-191 4G;4G;60 km/h;894m;2024.05.28_18.28.11;-191;-44.26336987;-21.08721064
3037;-191 4G;4G;60 km/h;894m;2024.05.28_18.28.11;-191;-44.26336987;-21.08721064
3038;-191 4G;4G;61 km/h;894m;2024.05.28_18.28.12;-191;-44.26338332;-21.08736669
3039;-191 4G;4G;61 km/h;894m;2024.05.28_18.28.13;-191;-44.26339375;-21.08752162
3040;-191 4G;4G;62 km/h;894m;2024.05.28_18.28.14;-191;-44.2634037;-21.08767745
3041;-191 4G;4G;63 km/h;894m;2024.05.28_18.28.15;-191;-44.26341197;-21.08783732
3042;-191 4G;4G;64 km/h;894m;2024.05.28_18.28.16;-191;-44.26342106;-21.08799698
3043;-191 4G;4G;64 km/h;894m;2024.05.28_18.28.17;-191;-44.26343044;-21.08815845
3044;-191 4G;4G;64 km/h;894m;2024.05.28_18.28.18;-191;-44.26344133;-21.08832067
3045;-191 4G;4G;63 km/h;893m;2024.05.28_18.28.19;-191;-44.26345197;-21.08847904
3046;-191 4G;4G;62 km/h;893m;2024.05.28_18.28.20;-191;-44.26345807;-21.08864245
3047;-191 4G;4G;61 km/h;893m;2024.05.28_18.28.21;-191;-44.26346846;-21.08880158
3048;-191 4G;4G;61 km/h;893m;2024.05.28_18.28.22;-191;-44.26348489;-21.08895585
3049;-191 4G;4G;61 km/h;893m;2024.05.28_18.28.23;-191;-44.26352279;-21.08911016
3050;-191 4G;4G;61 km/h;893m;2024.05.28_18.28.23;-191;-44.26352279;-21.08911016
3051;-191 4G;4G;61 km/h;892m;2024.05.28_18.28.24;-191;-44.26356252;-21.08925967
3052;-191 4G;4G;62 km/h;892m;2024.05.28_18.28.25;-191;-44.26360488;-21.08940803
3053;-191 4G;4G;62 km/h;892m;2024.05.28_18.28.26;-191;-44.26365224;-21.08955421
3054;-191 4G;4G;62 km/h;891m;2024.05.28_18.28.27;-191;-44.26369059;-21.08970998
3055;-191 4G;4G;63 km/h;890m;2024.05.28_18.28.28;-191;-44.26373721;-21.08986246
3056;-191 4G;4G;63 km/h;890m;2024.05.28_18.28.29;-191;-44.263783;-21.09001694
3057;-191 4G;4G;64 km/h;890m;2024.05.28_18.28.30;-191;-44.26382776;-21.09017383
3058;-191 4G;4G;65 km/h;889m;2024.05.28_18.28.31;-191;-44.26386368;-21.09033423
3059;-191 4G;4G;65 km/h;889m;2024.05.28_18.28.32;-191;-44.26387853;-21.09049591
3060;-191 4G;4G;64 km/h;889m;2024.05.28_18.28.33;-191;-44.26387013;-21.0906563
3061;-191 4G;4G;63 km/h;888m;2024.05.28_18.28.34;-191;-44.26383181;-21.09080959
3062;-191 4G;4G;62 km/h;888m;2024.05.28_18.28.35;-191;-44.26376741;-21.09095523
3063;-191 4G;4G;62 km/h;888m;2024.05.28_18.28.36;-191;-44.26370329;-21.09109855
3064;-191 4G;4G;62 km/h;888m;2024.05.28_18.28.36;-191;-44.26370329;-21.09109855
3065;-191 4G;4G;63 km/h;888m;2024.05.28_18.28.37;-191;-44.26360366;-21.09123124
